tconst,primaryTitle,startYear,runtimeMinutes,genres,language,averageRating,numVotes,Drama,Fantasy,Thriller,Crime,Mystery,Sci-Fi,Romance,Film-Noir,Documentary,History,Horror,Biography,War,Western,Comedy,Action,Adventure,Family,Music,Musical,Sport,Animation,Adult,News,title_lower,image
tt0047396,Rear Window,1954,112,"Mystery,Thriller",fr,8.4,449423,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rear window,https://image.tmdb.org/t/p/original/qitnZcLP7C9DLRuPpmvZ7GiEjJN.jpg
tt0048728,To Catch a Thief,1955,106,"Mystery,Romance,Thriller",fr,7.4,66359,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,to catch a thief,https://image.tmdb.org/t/p/original/j337DFWEyrPkYgwwaeSSSd6Dun2.jpg
tt0048750,The Trouble with Harry,1955,99,"Comedy,Mystery",fr,7.1,34183,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the trouble with harry,https://image.tmdb.org/t/p/original/uUXLq7fEG3hI46ZFMZzgHj11S6S.jpg
tt0049470,The Man Who Knew Too Much,1956,120,"Drama,Thriller",fr,7.4,59354,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the man who knew too much,https://image.tmdb.org/t/p/original/gy8YBRjCQRIT9x9G9F5fpnFD4xw.jpg
tt0051207,The Wrong Man,1956,105,"Drama,Film-Noir",fr,7.4,26067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the wrong man,https://image.tmdb.org/t/p/original/2FDF4Z7QjH9V2j7MBO1F1mTnONQ.jpg
tt0052357,Vertigo,1958,128,"Mystery,Romance,Thriller",fr,8.3,369202,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vertigo,https://image.tmdb.org/t/p/original/15uOEfqBNTVtDUT7hGBVCka0rZz.jpg
tt0053125,North by Northwest,1959,136,"Adventure,Mystery,Thriller",fr,8.3,302487,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,north by northwest,https://image.tmdb.org/t/p/original/9pf8CuIT64cFvsyocWOjbKGcXmt.jpg
tt0054215,Psycho,1960,109,"Horror,Mystery,Thriller",fr,8.5,612051,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,psycho,https://image.tmdb.org/t/p/original/5j5tdV8tMTy7FBdSNiYxp9Fj1Or.jpg
tt0056869,The Birds,1963,119,"Drama,Horror,Mystery",fr,7.7,173536,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the birds,https://image.tmdb.org/t/p/original/z0iYrJ6GsAMP3abOha7uGMuc5kZ.jpg
tt0058329,Marnie,1964,130,"Crime,Drama,Mystery",fr,7.2,45816,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,marnie,https://image.tmdb.org/t/p/original/itd4eQVOCLvyi17yNXGAC0TmWzJ.jpg
tt0068611,Frenzy,1972,116,Thriller,fr,7.4,41976,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frenzy,https://image.tmdb.org/t/p/original/4SFvqrlSigAt9tnhXFSMyKeJWQk.jpg
tt0017739,The Cat and the Canary,1927,108,"Comedy,Horror,Mystery",fr,7.1,2749,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the cat and the canary,https://image.tmdb.org/t/p/original/aJNgHDisbZmolbCN4MSRZzvAny5.jpg
tt0018054,The King of Kings,1927,160,"Biography,Drama,History",fr,7.2,1945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the king of kings,https://image.tmdb.org/t/p/original/9cNnutK2d8KA6aKxdsZ7uaqqQNL.jpg
tt0019585,The Wind,1928,95,"Drama,Romance,Thriller",fr,8.0,6111,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the wind,https://image.tmdb.org/t/p/original/3ytyQmOyaILgDXMFJMzBEwRkMoO.jpg
tt0029146,The Life of Emile Zola,1937,116,"Biography,Drama",fr,7.2,7276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the life of emile zola,https://image.tmdb.org/t/p/original/pYl6AxVmn1hlJaRqQHnZFnackKf.jpg
tt0031619,The Man in the Iron Mask,1939,113,"Adventure,History,Romance",fr,7.0,1533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the man in the iron mask,https://image.tmdb.org/t/p/original/hqPu1WEvfZr9nzNMcd06RFDJ2tA.jpg
tt0033045,The Shop Around the Corner,1940,99,"Comedy,Drama,Romance",fr,8.1,28854,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the shop around the corner,https://image.tmdb.org/t/p/original/pTHrqnxtmVGXZVmwDlU1dKsq4ad.jpg
tt0052738,The Diary of Anne Frank,1959,180,"Biography,Drama,Family",fr,7.4,12043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,the diary of anne frank,https://image.tmdb.org/t/p/original/9oBQj09CuLQmxMeQugXk35TNAYg.jpg
tt0032080,Union Pacific,1939,135,"Adventure,Drama,Romance",fr,7.1,2666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,union pacific,https://image.tmdb.org/t/p/original/8qbTQI67pnaWbWktiWtxg9u4SYN.jpg
tt0039931,Unconquered,1947,146,"Adventure,Drama,History",fr,7.0,2172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unconquered,https://image.tmdb.org/t/p/original/9V7CeZQbRpB74cIpBu2JCELalm4.jpg
tt0018217,October (Ten Days that Shook the World),1927,142,"Drama,History",fr,7.5,7153,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,october (ten days that shook the world),https://image.tmdb.org/t/p/original/tsfz9Ak1slSnxr6mSmRD3Wj7YZS.jpg
tt0020451,Old and New,1929,121,Drama,fr,7.3,1364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old and new,https://image.tmdb.org/t/p/original/fktYEpylWQKAHgvDifNlRbD7J54.jpg
tt0029850,Alexander Nevsky,1938,112,"Action,Biography,Drama",fr,7.6,10594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alexander nevsky,https://image.tmdb.org/t/p/original/lsTJYStIsnddwioD1L4FEmwj4Cx.jpg
tt0018578,Wings,1927,144,"Action,Drama,Romance",fr,7.5,11672,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wings,https://image.tmdb.org/t/p/original/a5z7gCR1xLikOJK3WYXIoXoo9Xi.jpg
tt0029606,A Star Is Born,1937,111,"Drama,Romance",fr,7.3,8873,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a star is born,https://image.tmdb.org/t/p/original/90EfCmXXWOs5dy7rHTNvGT9T8Kz.jpg
tt0040978,Yellow Sky,1948,98,"Crime,Western",fr,7.4,4506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yellow sky,https://image.tmdb.org/t/p/original/9kULj7ia7w9tG2RF3lFHxDnUKhQ.jpg
tt0041163,Battleground,1949,118,"Action,Drama,History",fr,7.4,6620,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,battleground,https://image.tmdb.org/t/p/original/Apcqu0NKN4Hww22HuEu8HptAWDN.jpg
tt0044205,Westward the Women,1951,118,"Adventure,Drama,Western",fr,7.6,2826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,westward the women,https://image.tmdb.org/t/p/original/7QHs9zOjwGL0J97cfKU3nZaGVpP.jpg
tt0018737,Pandora's Box,1929,109,"Crime,Drama,Romance",fr,7.8,9935,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pandora's box,https://image.tmdb.org/t/p/original/keqscEvY0oZqbtiYf8odccmHlll.jpg
tt0020475,Diary of a Lost Girl,1929,104,Drama,fr,7.9,4146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diary of a lost girl,https://image.tmdb.org/t/p/original/uDR1Tt2pFR0M3gUFCJ1w2oiVYlM.jpg
tt0031647,Midnight,1939,94,"Comedy,Romance",fr,7.9,4451,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight,https://image.tmdb.org/t/p/original/7BqAJbQ87cfEXRb18uONuFHVCKZ.jpg
tt0048295,The Last Ten Days,1955,95,"Drama,History,War",fr,7.0,260,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the last ten days,https://image.tmdb.org/t/p/original/yCSof65Utc8acwJqx4scJl8SUoW.jpg
tt0020960,Hell's Angels,1930,127,"Drama,War",fr,7.4,4934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hell's angels,https://image.tmdb.org/t/p/original/iaX7KU8ts2f1mOyuc5rd1qWIIuq.jpg
tt0029222,Maytime,1937,132,"Drama,Musical,Romance",fr,7.3,968,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,maytime,https://image.tmdb.org/t/p/original/3P3dENCnuxlhyer7k0SzESRVZrW.jpg
tt0019050,Fight for the Matterhorn,1928,117,Drama,fr,7.1,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fight for the matterhorn,https://image.tmdb.org/t/p/original/fe2Mbt4VHXsm2GcEZuY4jxCRmqB.jpg
tt0019254,The Passion of Joan of Arc,1928,110,"Biography,Drama,History",fr,8.1,48730,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the passion of joan of arc,https://image.tmdb.org/t/p/original/8OYGtQlO8k9PcOm49apV62eVJQo.jpg
tt0170200,The House Across the Street,1937,95,Comedy,fr,7.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the house across the street,https://image.tmdb.org/t/p/original/lQagPRk5nWGmBKjxVZuRrBiBDwo.jpg
tt0048789,The Violent Men,1955,96,Western,fr,7.0,2561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the violent men,https://image.tmdb.org/t/p/original/xrQ2khH6uBA13yOLEy6RG0lHOdd.jpg
tt0049509,Miracle in the Rain,1956,108,"Drama,Fantasy,Romance",fr,7.1,1121,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,miracle in the rain,https://image.tmdb.org/t/p/original/kcpNkcu8OfikO8XX82HAhhuiCe0.jpg
tt0019501,Two Lovers,1928,98,"Action,Drama,History",fr,7.2,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,two lovers,NoImage
tt0027075,A Tale of Two Cities,1935,128,"Drama,History,Romance",fr,7.8,5226,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a tale of two cities,https://image.tmdb.org/t/p/original/w96kBV97DplsI1YKnhoBcFG2vL1.jpg
tt0029162,Lost Horizon,1937,132,"Adventure,Drama,Fantasy",fr,7.7,12131,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lost horizon,https://image.tmdb.org/t/p/original/jCY8uJ80xlO2ApfrsB8s2gzyiBX.jpg
tt0029442,The Prisoner of Zenda,1937,101,"Adventure,Drama,Romance",fr,7.7,4170,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the prisoner of zenda,https://image.tmdb.org/t/p/original/vcJS9TZ9yQYNrS7uAxgOCvcdHTG.jpg
tt0030265,If I Were King,1938,101,"Adventure,History",fr,7.1,782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,if i were king,https://image.tmdb.org/t/p/original/yht7k9iKS7JVeIxRcDcx1gKuHKC.jpg
tt0035238,Random Harvest,1942,126,"Adventure,Drama,Family",fr,8.0,7011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,random harvest,https://image.tmdb.org/t/p/original/x5W3FOGmifwK3e8IhLDQYvURIw2.jpg
tt0035417,The Talk of the Town,1942,118,"Comedy,Drama,Romance",fr,7.5,7570,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the talk of the town,https://image.tmdb.org/t/p/original/j1ukkEbwPXU3VPV2EwvfwOoovWg.jpg
tt0039335,A Double Life,1947,104,"Crime,Drama,Film-Noir",fr,7.0,3172,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a double life,https://image.tmdb.org/t/p/original/q8b8F2wPWMpRGwRbqjz0iUVwA22.jpg
tt0048424,The Night of the Hunter,1955,92,"Crime,Drama,Film-Noir",fr,8.0,82865,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the night of the hunter,https://image.tmdb.org/t/p/original/rBka0nFWiHxabHRLr0KfIA8Yiaq.jpg
tt0060420,"Follow Me, Boys!",1966,131,"Drama,Family",fr,7.2,2134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"follow me, boys!",https://image.tmdb.org/t/p/original/kmko2D27J24yMjJ4BcYH476inEk.jpg
tt0050986,Wild Strawberries,1957,91,"Drama,Romance",fr,8.2,98096,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wild strawberries,https://image.tmdb.org/t/p/original/iyTD2QnySNMPUPE3IedZQipSWfz.jpg
tt0019591,A Woman of Affairs,1928,98,Drama,fr,7.2,1378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a woman of affairs,https://image.tmdb.org/t/p/original/aDtyDfUR3mopjs84h2dmuABibWY.jpg
tt0024481,Queen Christina,1933,99,"Biography,Drama,History",fr,7.6,7238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,queen christina,https://image.tmdb.org/t/p/original/ipcdaqUtDtWq2Ah0v1bhAnDP3Z3.jpg
tt0026071,Anna Karenina,1935,95,"Drama,Romance",fr,7.0,4983,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anna karenina,https://image.tmdb.org/t/p/original/uMBxIn8ROZZK8EBFQQSXzMZaw2g.jpg
tt0028683,Camille,1936,109,"Drama,Romance",fr,7.4,7435,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,camille,https://image.tmdb.org/t/p/original/xyvlBXZxJJdnVnYAd8NMsfTCntS.jpg
tt0032432,"Edison, the Man",1940,107,"Biography,Drama",fr,7.1,1509,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"edison, the man",https://image.tmdb.org/t/p/original/dBpPbOxUp6egNHymBscq1BQ201C.jpg
tt0036022,The Human Comedy,1943,117,"Comedy,Drama,Family",fr,7.0,1941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,the human comedy,https://image.tmdb.org/t/p/original/mB0d8hGueJF4OxSf9oZgJAQUqre.jpg
tt0039111,The Yearling,1946,128,"Drama,Family,Western",fr,7.2,5391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,the yearling,https://image.tmdb.org/t/p/original/4N8oYLpY82ev7waXz7zwu7Ph1o1.jpg
tt0043286,Angels in the Outfield,1951,99,"Comedy,Family,Fantasy",fr,7.1,2161,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,angels in the outfield,https://image.tmdb.org/t/p/original/72vL5Z7v0Mq0AfFiU1iL6tMHTID.jpg
tt0019777,The Cocoanuts,1929,96,"Comedy,Musical",fr,7.0,7103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,the cocoanuts,https://image.tmdb.org/t/p/original/s5sIbQVf03rlsOkiirNm8LHBAPp.jpg
tt0026778,A Night at the Opera,1935,96,"Comedy,Music,Musical",fr,7.9,30827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,a night at the opera,https://image.tmdb.org/t/p/original/dzqBOSsUvZfoPU65fofXHJfOyhK.jpg
tt0028772,A Day at the Races,1937,111,"Comedy,Musical,Sport",fr,7.6,13049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,a day at the races,https://image.tmdb.org/t/p/original/euRUaKhI73JusmSw9VFvUHtbL3g.jpg
tt0020230,The New Babylon,1929,120,"Drama,History",fr,7.3,760,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the new babylon,https://image.tmdb.org/t/p/original/yIvcHKyLrbR1IU7Wr3KBtwOudbt.jpg
tt0021800,Dishonored,1931,91,"Drama,Romance,War",fr,7.2,2258,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dishonored,https://image.tmdb.org/t/p/original/cWMzdpqB3g7gY3GPEMsstiD0Kyr.jpg
tt0027515,Desire,1936,95,"Comedy,Crime,Romance",fr,7.1,2182,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,desire,https://image.tmdb.org/t/p/original/g4fKeo8ZQUZkdMmLeIUpeBNPnZs.jpg
tt0028575,Angel,1937,91,"Comedy,Drama,Romance",fr,7.3,2365,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angel,https://image.tmdb.org/t/p/original/5zHcGQOUSAhp9Dqzwxe6vPGPfHo.jpg
tt0031225,Destry Rides Again,1939,95,"Comedy,Western",fr,7.7,10427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,destry rides again,https://image.tmdb.org/t/p/original/A7MHskK76DJHt8bY7FMB4v8mNm0.jpg
tt0043859,No Highway in the Sky,1951,99,"Drama,Thriller",fr,7.2,3343,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no highway in the sky,https://image.tmdb.org/t/p/original/9zmMPkuz7cZJkg6zk0hQlsv6Cy0.jpg
tt0051201,Witness for the Prosecution,1957,116,"Crime,Drama,Mystery",fr,8.4,110930,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,witness for the prosecution,https://image.tmdb.org/t/p/original/9eoyDpjeUqhpoIHFeO8yMkbsGlo.jpg
tt0055031,Judgment at Nuremberg,1961,179,"Drama,War",fr,8.2,70573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,judgment at nuremberg,https://image.tmdb.org/t/p/original/cqumfgd74ftVzOKJpFGOG64WlXL.jpg
tt0046712,Anatahan,1953,91,"Drama,History,War",fr,7.1,1026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anatahan,https://image.tmdb.org/t/p/original/v3Z42fH1vQKg91I9k2tRhgI5dfP.jpg
tt0023825,Bombshell,1933,96,"Comedy,Drama,Romance",fr,7.0,2452,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bombshell,https://image.tmdb.org/t/p/original/wnx18xDmq6Grb92BoqlRUzb9k5O.jpg
tt0023948,Dinner at Eight,1933,111,"Comedy,Drama",fr,7.5,7634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dinner at eight,https://image.tmdb.org/t/p/original/qED8BgDlsIoFIRAClobTF1SV2f9.jpg
tt0027884,Libeled Lady,1936,98,"Comedy,Romance",fr,7.9,7174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libeled lady,https://image.tmdb.org/t/p/original/mu2zGdHZJ9IASvnQktjGLZ4kU13.jpg
